s1,s2,reason
ETHUSDC,GMXUSDT,low_correlation_0.10
ETHUSDT,GMXUSDT,low_correlation_0.10
GMXUSDT,STETHUSDT,low_correlation_0.10
ETHEUR,GMXUSDT,low_correlation_0.13
ARBUSDC,GMXUSDT,low_correlation_0.13
ARBUSDT,GMXUSDT,low_correlation_0.13
ADAUSDC,XRPUSDC,low_correlation_-0.09
ADAUSDT,XRPUSDC,low_correlation_-0.09
ADAUSDC,XRPUSDT,low_correlation_-0.08
ADAUSDT,XRPUSDT,low_correlation_-0.08
ETCUSDT,GMXUSDT,low_correlation_0.29
ADAEUR,XRPEUR,low_correlation_-0.19
ADAEUR,XRPUSDC,low_correlation_-0.07
ADAEUR,XRPUSDT,low_correlation_-0.06
BCHUSDT,XRPUSDC,low_correlation_0.47
CHZUSDT,XRPUSDC,low_correlation_0.36
GMXUSDT,PENDLEUSDT,low_correlation_0.45
BCHUSDT,XRPUSDT,low_correlation_0.47
CHZUSDT,XRPUSDT,low_correlation_0.36
ADAUSDC,XRPEUR,low_correlation_-0.21
ADAUSDT,XRPEUR,low_correlation_-0.21
CHZUSDC,XRPUSDC,low_correlation_0.36
CHZUSDC,XRPUSDT,low_correlation_0.36
ETHDAI,GMXUSDT,low_correlation_0.09
LINKUSDT,XLMUSDT,low_correlation_0.40
LINKUSDC,XLMUSDT,low_correlation_0.40
LINKUSDC,XLMUSDC,low_correlation_0.40
LINKUSDT,XLMUSDC,low_correlation_0.40
ADAUSDC,LINKUSDT,low_correlation_0.50
ADAUSDC,LINKUSDC,low_correlation_0.50
ADAUSDT,LINKUSDT,low_correlation_0.50
ADAUSDT,LINKUSDC,low_correlation_0.50
BCHUSDT,XRPEUR,low_correlation_0.42
JSTUSDT,TRXUSDC,low_correlation_0.16
CHZUSDT,XRPEUR,low_correlation_0.23
ADAEUR,LINKUSDC,low_correlation_0.49
ADAEUR,LINKUSDT,low_correlation_0.50
ADAUSDC,MASKUSDT,low_correlation_0.34
ADAUSDT,MASKUSDT,low_correlation_0.34
ARBUSDC,MASKUSDT,low_correlation_0.43
JSTUSDT,TRXUSDT,low_correlation_0.15
ARBUSDT,MASKUSDT,low_correlation_0.43
CELOUSDT,MASKUSDT,low_correlation_0.42
XTZUSDT,ZENUSDT,low_correlation_0.21
MASKUSDT,WAVESUSDT,low_correlation_0.49
MASKUSDT,ZENUSDT,low_correlation_0.41
HBARUSDT,MASKUSDT,low_correlation_0.36
CHZUSDC,XRPEUR,low_correlation_0.23
ADAEUR,MASKUSDT,low_correlation_0.35
ENSUSDT,ZENUSDT,low_correlation_0.44
CELOUSDT,LTCUSDC,low_correlation_0.48
CELOUSDT,LTCUSDT,low_correlation_0.48
LINKUSDT,XRPUSDC,low_correlation_0.18
XLMUSDT,ZENUSDT,low_correlation_0.31
LINKUSDC,XRPUSDC,low_correlation_0.18
LINKUSDT,XRPUSDT,low_correlation_0.18
LINKUSDC,XRPUSDT,low_correlation_0.18
XLMUSDC,ZENUSDT,low_correlation_0.31
ONEUSDT,ZENUSDT,low_correlation_0.15
GMXUSDT,PEPEUSDT,low_correlation_0.08
QTUMUSDT,XRPUSDC,low_correlation_0.29
QTUMUSDT,XRPUSDT,low_correlation_0.29
MASKUSDT,OMGUSDT,low_correlation_0.36
ETCUSDT,XRPUSDC,low_correlation_0.17
ETCUSDT,XRPUSDT,low_correlation_0.17
DOTUSDC,MASKUSDT,low_correlation_0.42
DOTUSDT,MASKUSDT,low_correlation_0.42
CELOUSDT,LTCEUR,low_correlation_0.25
ICXUSDT,QTUMUSDT,low_correlation_0.40
CHZUSDT,ZENUSDT,low_correlation_0.31
1INCHUSDT,ZENUSDT,low_correlation_0.32
XRPUSDC,XTZUSDT,low_correlation_0.18
ADAUSDC,BCHUSDT,low_correlation_0.28
QTUMUSDT,ZENUSDT,low_correlation_0.19
ALGOUSDT,MASKUSDT,low_correlation_0.40
ADAUSDT,BCHUSDT,low_correlation_0.28
XRPUSDT,XTZUSDT,low_correlation_0.18
1INCHUSDT,XRPUSDT,low_correlation_0.24
LRCUSDT,MASKUSDT,low_correlation_0.44
FLOWUSDT,ZENUSDT,low_correlation_0.04
1INCHUSDT,XRPUSDC,low_correlation_0.24
MASKUSDT,SANDUSDC,low_correlation_0.46
CHZUSDC,ZENUSDT,low_correlation_0.31
MASKUSDT,YFIUSDT,low_correlation_0.28
WAVESUSDT,ZENUSDT,low_correlation_0.09
MASKUSDT,WAXPUSDT,low_correlation_0.47
MASKUSDT,SANDUSDT,low_correlation_0.46
LINKUSDT,XRPEUR,low_correlation_0.06
ARBUSDT,FLOKIUSDT,low_correlation_0.38
LINKUSDC,XRPEUR,low_correlation_0.06
ADAUSDC,LTCUSDC,low_correlation_0.43
ARBUSDC,FLOKIUSDT,low_correlation_0.38
ADAEUR,BCHUSDT,low_correlation_0.29
ADAUSDT,LTCUSDC,low_correlation_0.43
ATOMUSDT,MASKUSDT,low_correlation_0.41
ICXUSDT,ONEUSDT,low_correlation_0.46
ADAUSDC,LTCUSDT,low_correlation_0.44
