,PnL
2024-05-01,0.0
2024-05-02,-93.74983885139227
2024-05-03,19.94380226917565
2024-05-04,61.747393963858485
2024-05-05,-6.548368450254202
2024-05-06,33.29356442950666
2024-05-07,36.110649878159165
2024-05-08,-23.56174342893064
2024-05-09,83.03222457505763
2024-05-10,12.173755364492536
2024-05-11,75.39336726721376
2024-05-12,-87.73756327480078
2024-05-13,68.63154335692525
2024-05-14,47.11486884672195
2024-05-15,36.09629030711949
2024-05-16,11.288682652637362
2024-05-17,56.38509551808238
2024-05-18,-9.920802753418684
2024-05-19,-408.60401409864426
2024-05-20,-135.04062642902136
2024-05-21,47.437034202739596
2024-05-22,1.3439643802121282
2024-05-23,-2.9699809718877077
2024-05-24,40.160048024728894
2024-05-25,-17.788572505116463
2024-05-26,-15.695452462881804
2024-05-27,17.27230805158615
2024-05-28,19.863418597728014
2024-05-29,-9.168098902329803
2024-05-30,-59.879157544113696
2024-05-31,1.0643835067749023
2024-06-01,-90.60719050094485
2024-06-02,-71.22214013338089
2024-06-03,47.48008896782994
2024-06-04,88.67868173122406
2024-06-05,90.54629272222519
2024-06-06,7.265768446028233
2024-06-07,-86.90542711876333
2024-06-08,6.19791211001575
2024-06-09,11.099282431416214
2024-06-10,16.605438062921166
2024-06-11,3.114486189559102
2024-06-12,21.701643887907267
2024-06-13,3.9398654180113226
2024-06-14,-3.817750617163256
2024-06-15,5.120249105384573
2024-06-16,-28.4484470654279
2024-06-17,-2.8535064714960754
2024-06-18,-9.61862182430923
2024-06-19,10.608523283153772
2024-06-20,-7.344742950052023
2024-06-21,-3.9497194085270166
2024-06-22,0.860735546797514
2024-06-23,-1.7756441726814955
2024-06-24,5.957239670678973
2024-06-25,7.334561408963054
2024-06-26,-0.1687865797430277
2024-06-27,-2.8363061621785164
2024-06-28,1.9922854783944786
2024-06-29,1.6422710344195366
2024-06-30,0.0
2024-07-01,131.40916866250336
2024-07-02,-157.19040121138096
2024-07-03,73.56268522515893
2024-07-04,76.29431384801865
2024-07-05,20.653175538405776
2024-07-06,-12.5357257113792
2024-07-07,0.4132708329707384
2024-07-08,-0.10918012075126171
2024-07-09,3.730350603349507
2024-07-10,23.366641614120454
2024-07-11,-2.9523185571597423
2024-07-12,27.919971520081162
2024-07-13,19.064321300946176
2024-07-14,18.314899060409516
2024-07-15,28.694334506988525
2024-07-16,41.427481696009636
2024-07-17,23.923096561804414
2024-07-18,-50.562460916116834
2024-07-19,12.789695798419416
2024-07-20,151.53550512343645
2024-07-21,35.832654535304755
2024-07-22,28.88014824874699
2024-07-23,307.91790451761335
2024-07-24,642.1595748616382
2024-07-25,-60.183730953373015
2024-07-26,8.098445176729001
2024-07-27,4.661467585712671
2024-07-28,-38.03426983812824
2024-07-29,74.654580402188
2024-07-30,0.04577611759305
2024-07-31,190.71427845209837
2024-08-01,93.4895590338856
2024-08-02,29.46160575374961
2024-08-03,6.918502176180482
2024-08-04,8.326251985505223
2024-08-05,34.51879532635212
2024-08-06,-6.902407482266426
2024-08-07,8.166504886001348
2024-08-08,4.120870081707835
2024-08-09,25.246186327189207
2024-08-10,-0.0429685628041625
2024-08-11,19.31429879553616
2024-08-12,17.047754476312548
2024-08-13,-17.126846244558692
2024-08-14,1.6115946490317583
2024-08-15,0.8262685164809227
2024-08-16,44.750662478618324
2024-08-17,1.7403973005712032
2024-08-18,-4.517283020541072
2024-08-19,-16.12254431657493
2024-08-20,-17.214881351217628
2024-08-21,9.819214148446918
2024-08-22,8.513211346231401
2024-08-23,-147.43343542516232
2024-08-24,-38.44220330938697
2024-08-25,140.9368761666119
2024-08-26,-2.1786163998767734
2024-08-27,22.196587005630136
2024-08-28,-30.38529770076275
2024-08-29,0.5812151432037354
2024-08-30,-221.7489944435656
2024-08-31,419.5650154724717
2024-09-01,-256.814632833004
2024-09-02,-310.5276887565851
2024-09-03,143.0557659342885
2024-09-04,11.013532917946577
2024-09-05,315.66438890993595
2024-09-06,-7.365386713296175
2024-09-07,62.163806807249784
2024-09-08,27.301422975957394
2024-09-09,-78.8011168166995
2024-09-10,102.69251041859388
2024-09-11,-125.03072923049331
2024-09-12,51.11295876279473
2024-09-13,-74.37392583861947
2024-09-14,203.97977425903082
2024-09-15,-209.4697860814631
2024-09-16,28.52397821843624
2024-09-17,51.50490387529135
2024-09-18,17.619152083992958
2024-09-19,-39.34487739484757
2024-09-20,10.93541568517685
2024-09-21,6.209699340164661
2024-09-22,14.44228533282876
2024-09-23,113.92365341633558
2024-09-24,44.22971508279443
2024-09-25,31.232879620045424
2024-09-26,6.104778621345758
2024-09-27,5.307901497930288
2024-09-28,0.0
